01000010         P0010 进气VVT(可变气门正时)阀控制线路故障 
0b015612         C1612 传感器副信号值超界 
0b015613         C1613 传感器主副信号和超界 
0b015614         C1614 扭矩采样超时 
0b015615         C1615 角度传感器故障 
0b015621         C1621 电池电压过高 
0b015622         C1622 电池电压过低 
0b015631         C1631 EEPROM(电子可擦除只读存储器) 通信故障 
0b015641         C1641 车速无效故障 
0b015642         C1642 转速无效故障 
0b015643         C1643 点火信号丢失 
0b015661         C1661 继电器开路 
0b015663         C1663 过电流 
0b015664         C1664 +5VA 电源电压故障 
0b015665         C1665 控制器内部故障 
0b015666         C1666 预驱动短路 
0b015667         C1667 温度过高故障 
0b015668         C1668 温度传感器故障 
0b017000         P017000 下线检测空燃比闭环控制自学习不合理 
0b017100         P017100 下线检测空燃比闭环控制自学习过稀 
0b017200         P017200 下线检测空燃比闭环控制自学习过浓 
0b01d000         U1000 总线关闭故障 
0b01d001         U1001 转速超时故障 
0b01d002         U1002 车速超时故障 
0b01d003         U1003 EPS(电动助力转向系统) 报文发送超时故障 
0b01d653         U1653 电机位置传感器电路故障 
0b020113         P020113 一缸喷油器控制电路开路 
0b020213         P020213 二缸喷油器控制电路开路 
0b020313         P020313 三缸喷油器控制电路开路 
0b020413         P020413 四缸喷油器控制电路开路 
0b021900         P021900 发动机超转速 
0b022129         P022129 电子节气门位置传感器2信号不合理 
0b022216         P022216 电子节气门位置传感器2信号电路电压过低 
0b022317         P022317 电子节气门位置传感器2信号电路电压过高 
0b025317         C1317 角度传感器未进行零位学习 
0b025611         C1611 传感器主信号值超界 
0b025612         C1612 传感器副信号值超界 
0b025613         C1613 传感器主副信号和超界 
0b025614         C1614 扭矩采样超时 
0b025615         C1615 角度传感器故障 
0b025621         C1621 电池电压过高 
0b025622         C1622 电池电压过低 
0b025631         C1631 EEPROM(电子可擦除只读存储器) 通信故障 
0b025641         C1641 车速无效故障 
0b025642         C1642 转速无效故障 
0b025643         C1643 点火信号丢失 
0b025661         C1661 继电器开路 
0b025663         C1663 过电流 
0b025664         C1664 +5VA 电源电压故障 
0b025665         C1665 控制器内部故障 
0b025666         C1666 预驱动短路 
0b025667         C1667 温度过高故障 
0b025668         C1668 温度传感器故障 
0b026111         P026111 一缸喷油器控制电路电压过低 
0b026212         P026212 一缸喷油器控制电路电压过高 
0b026411         P026411 二缸喷油器控制电路电压过低 
0b026512         P026512 二缸喷油器控制电路电压过高 
0b026711         P026711 三缸喷油器控制电路电压过低 
0b026812         P026812 三缸喷油器控制电路电压过高 
0b027011         P027011 四缸喷油器控制电路电压过低 
0b027112         P027112 四缸喷油器控制电路电压过高 
0b02d000         U1000 EPS(电动助力转向系统) 报文发送超时故障 
0b02d001         U1001 转速超时故障 
0b02d002         U1002 车速超时故障 
0b030021         P030021 多缸失火发生 
0b030022         P030022 多缸失火发生 
0b030029         P030029 多缸失火发生 
0b030121         P030121 一缸发生失火 
0b030122         P030122 一缸发生失火 
0b030129         P030129 一缸发生失火 
0b030221         P030221 二缸发生失火 
0b030222         P030222 二缸发生失火 
0b030229         P030229 二缸发生失火 
0b030321         P030321 三缸发生失火 
0b030322         P030322 三缸发生失火 
0b030329         P030329 三缸发生失火 
0b030421         P030421 四缸发生失火 
0b030422         P030422 四缸发生失火 
0b030429         P030429 四缸发生失火 
0b032200         P032200 转速传感器故障 
0b032716         P032716 爆震传感器电路故障 
0b032817         P032817 爆震传感器信号电路电压过高 
0b034100         P034100 进气凸轮轴相位传感器信号不合理 
0b038016         B0016 乘员安全气囊阻值过低 
0b038017         B0017 乘员安全气囊开路 
0b038018         B0018 乘员安全气囊对地短路或搭线 
0b038019         B0019 乘员安全气囊对电源短路 
0b038022         B0022 驾驶员安全气囊阻值过低 
0b038024         B0024 驾驶员安全气囊对地短路或搭线 
0b038025         B0025 驾驶员安全气囊对电源短路 
0b038026         B0026 驾驶员安全气囊开路 
0b038028         B0028 乘员侧气囊阻值过低 
0b038029         B0029 乘员侧气囊开路 
0b038030         B0030 乘员侧气囊对地短路或搭线 
0b038032         B0032 乘员侧气囊对电源短路 
0b038034         B0034 侧气囊已引爆 
0b038040         B0040 驾驶员侧气囊阻值过低 
0b038041         B0041 驾驶员侧气囊开路 
0b038045         B0045 驾驶员侧气囊对地短路或搭线 
0b038046         B0046 驾驶员侧气囊对电源短路 
0b038048         B0048 碰撞输出对地短路或开路 
0b038049         B0049 碰撞输出对电源短路 
0b038051         B0051 前气囊和前安全带预紧器已引爆 
0b038052         B0052 安全气囊控制器达到最大使用限度并无法继续使用 
0b038077         B0077 驾驶员侧外围加速度传感器性能故障 
0b038078         B0078 乘员侧外围加速度传感器性能故障 
0b038079         B0079 驾驶员侧外围加速度传感器连接错误或初始化故障 
0b038080         B0080 驾驶员侧外围加速度传感器有缺陷或信号可靠性故障 
0b038081         B0081 乘员侧外围加速度传感器连接错误或初始化故障 
0b038082         B0082 乘员侧外围加速度传感器有缺陷或信号可靠性故障 
0b038096         B0096 乘员安全带锁扣开关性能故障 
0b038097         B0097 驾驶员安全带锁扣开关性能故障 
0b038671         B0671 系统故障灯对地短路或开路 
0b038673         B0673 系统故障灯对电源短路 
0b039000         B1000 内部故障 
0b039001         B1001 配置错误 
0b039327         B1327 电源电压过低 
0b039328         B1328 电源电压过高 
0b042000         P042000 三元催化器储氧能力老化 
0b044413         P044413 碳罐控制阀控制电路开路 
0b045816         P045816 碳罐控制阀控制电路电压过低 
0b045917         P045917 碳罐控制阀控制电路电压过高 
0b048013         P048013 冷却风扇继电器控制电路开路(低速) 
0b048113         P048113 冷却风扇继电器控制电路开路(高速) 
0b050100         P050100 车速传感器信号故障 
0b050600         P050600 怠速控制转速低于目标怠速 
0b050700         P050700 怠速控制转速高于目标怠速 
0b056000         P056000 系统蓄电池电压信号不合理 
0b056216         P056216 系统蓄电池电压过低 
0b056317         P056317 系统蓄电池电压过高 
0b05711c         P05711C 刹车灯开关信号电路故障 
0b057129         P057129 两路刹车开关信号不同步故障 
0b060443         P060443 电子控制单元RAM(随机存储器)故障 
0b060543         P060543 电子控制单元ROM(只读存储器)故障 
0b060600         P060600 第二层安全监控故障(安全断油) 
0b06061c         P06061C 电子节气门安全监控功能故障(第二层节气门体信号监控故障) 
0b060647         P060647 电子节气门安全监控功能故障(监控模块反馈故障) 
0b060648         P060648 电子节气门安全监控功能故障(监控错误响应故障) 
0b060649         P060649 电子节气门安全监控功能故障(监控模块询问故障) 
0b060655         P060655 电子节气门安全监控功能故障(变形码监控故障) 
0b060661         P060661 电子节气门安全监控功能故障(第二层点火角信号监控故障) 
0b060662         P060662 第二层安全监控故障(电子油门踏板) 
0b060664         P060664 电子节气门安全监控功能故障(第二层负荷信号监控故障 ) 
0b060667         P060667 电子节气门安全监控功能故障(ECU错误响应监控故障) 
0b060675         P060675 电子节气门安全监控功能故障(关闭路径测试故障) 
0b060692         P060692 第二层安全监控故障(转速传感器) 
0b060694         P060694 电子节气门安全监控功能故障(第二层扭矩监控故障) 
0b060696         P060696 电子节气门安全监控功能故障(AD(模数)转换器监控故障) 
0b062713         P062713 油泵继电器控制电路开路 
0b062811         P062811 油泵继电器控制电路对地短路或开路 
0b062912         P062912 油泵继电器控制电路对电源短路 
0b064513         P064513 A/C(空调)压缩机继电器控制电路开路 
0b064611         P064611 A/C(空调)压缩机继电器控制电路对地短路 
0b064712         P064712 A/C(空调)压缩机继电器控制电路对电源短路 
0b068892         P068892 主继电器输出电压信号故障 
0b069111         P069111 冷却风扇继电器控制电路对地短路(低速) 
0b069212         P069212 冷却风扇继电器控制电路对电源短路(低速) 
0b069311         P069311 冷却风扇继电器控制电路对地短路(高速) 
0b069412         P069412 冷却风扇继电器控制电路对电源短路(高速) 
0b070400         P070400 离合器踏板开关信号不正确 
0b133600         P133600 电子节气门安全监控扭矩限制作用 
0b154500         P154500 电子节气门位置偏差故障 
0b154521         P154521 电子节气门PID(比例-积分-微分)位置控制故障 
0b154522         P154522 电子节气门PID(比例-积分-微分)位置控制故障 
0b155900         P155900 电子节气门跛行位置自学习故障 
0b155929         P155929 电子节气门机械下止点再次自学习故障 
0b156400         P156400 系统电压不满足电子节气门自学习条件 
0b156500         P156500 电子节气门机械下止点初次自学习故障 
0b156800         P156800 电子节气门弹簧检查故障 
0b157900         P157900 电子节气门自学习条件不满足 
0b161000         P161000 ECM(发动机控制模块)未学习密钥 
0b161100         P161100 PIN码输入错误 
0b161200         P161200 ECM(发动机控制模块)接收错误（收到的回复数据帧不完整） 
0b161300         P161300 防盗器与钥匙认证失败或一直处于忙 
0b161400         P161400 BCM(车身控制系统)与EMS(发动机管理系统)认证失败 
0b208811         P208811 进气VVT(可变气门正时)电路对地短路 
0b208912         P208912 进气VVT(可变气门正时)电路对电源短路 
0b210612         P210612 电子节气门功率驱动级故障(短路) 
0b210613         P210613 电子节气门功率驱动级故障(开路) 
0b210619         P210619 电子节气门功率驱动级故障(过热或过流) 
0b210629         P210629 负荷监控故障 
0b210692         P210692 电子节气门功率驱动级故障(SPI总线或信号) 
0b212216         P212216 电子油门踏板位置传感器1信号电压过低 
0b212317         P212317 电子油门踏板位置传感器1信号电压过高 
0b212716         P212716 电子油门踏板位置传感器2信号电压过低 
0b212817         P212817 电子油门踏板位置传感器2信号电压过高 
0b213800         P213800 电子油门踏板位置传感器信号不合理(怠速附近踏板位移检测) 
0b213829         P213829 电子油门踏板位置传感器信号不合理 
0b217700         P217700 空燃比闭环控制自学习值超上限 
0b217800         P217800 空燃比闭环控制自学习值超下限 
0b218700         P218700 空燃比闭环控制自学习值超上限(低负荷区) 
0b218800         P218800 空燃比闭环控制自学习值超下限(低负荷区) 
0b219500         P219500 上游氧传感器老化-信号持续偏浓 
0b219600         P219600 上游氧传感器老化-信号持续偏稀 
0b227000         P227000 下游氧传感器老化- 信号持续偏稀 
0b227100         P227100 下游氧传感器老化- 信号持续偏浓 
0bc00188         U000188 CAN通讯相关诊断 
0c000a64         P000A64 进气VVT(可变气门正时)运行故障（迟缓） 
0c000a77         P000A77 进气VVT(可变气门正时)运行故障（卡死） 
0c001013         P001013 进气VVT(可变气门正时)电路断路 
0c001277         P001277 进气凸轮轴锁死位置运行不合理故障 
0c001621         P001621 进气凸轮轴位置提前 
0c001622         P001622 进气凸轮轴位置延迟 
0c001678         P001678 进气凸轮轴位置跳动 
0c003013         P003013 上游氧传感器加热控制电路断路 
0c003111         P003111 上游氧传感器加热控制电路对地短路 
0c003212         P003212 上游氧传感器加热控制电路对电源短路 
0c003313         P003313 增压泄流阀控制电路开路 
0c003411         P003411 增压泄流阀控制电路对地短路 
0c003512         P003512 增压泄流阀控制电路对电源短路 
0c003613         P003613 下游氧传感器加热控制电路断路 
0c003711         P003711 下游氧传感器加热控制电路对地短路 
0c003812         P003812 下游氧传感器加热控制电路对电源短路 
0c00531e         P00531E 上游氧传感器加热内阻不合理 
0c00541e         P00541E 下游氧传感器加热内阻不合理 
0c010528         P010528 进气压力传感器信号无变化 
0c010600         P010600 进气压力传感器不合理 
0c010716         P010716 进气压力传感器电路电压过低 
0c010817         P010817 进气压力传感器电路电压过高 
0c011100         P011100 进气岐管温度传感器信号不合理故障 
0c011216         P011216 进气岐管温度传感器电路电压过低 
0c011317         P011317 进气岐管温度传感器电路电压过高 
0c011600         P011600 发动机冷却液温度传感器信号不合理故障 
0c011716         P011716 发动机冷却液温度传感器电路电压过低 
0c011817         P011817 发动机冷却液温度传感器电路电压过高 
0c012129         P012129 电子节气门位置传感器1信号不合理 
0c012216         P012216 电子节气门位置传感器1信号电路电压过低 
0c012317         P012317 电子节气门位置传感器1信号电路电压过高 
0c013029         P013029 上游氧传感器信号不合理 
0c013116         P013116 上游氧传感器信号电路电压过低 
0c013217         P013217 上游氧传感器信号电路电压过高 
0c013300         P013300 上游氧传感器老化 
0c013413         P013413 上游氧传感器电路信号故障 
0c013629         P013629 下游氧传感器信号不合理 
0c013716         P013716 下游氧传感器信号电路电压过低 
0c013817         P013817 下游氧传感器信号电路电压过高 
0c014013         P014013 下游氧传感器电路信号故障 
0c020113         P020113 一缸喷油器控制电路开路 
0c020213         P020213 二缸喷油器控制电路开路 
0c020313         P020313 三缸喷油器控制电路开路 
0c020413         P020413 四缸喷油器控制电路开路 
0c021900         P021900 发动机超转速 
0c022129         P022129 电子节气门位置传感器2信号不合理 
0c022216         P022216 电子节气门位置传感器2信号电路电压过低 
0c022317         P022317 电子节气门位置传感器2信号电路电压过高 
0c023400         P023400 涡轮控制增压过度 
0c023716         P023716 涡轮增压压力传感器信号电压过低 
0c023817         P023817 涡轮增压压力传感器信号电压过高 
0c024300         P024300 废气控制阀驱动电路故障 
0c024500         P024500 废气控制阀驱动电路电压过低 
0c024600         P024600 废气控制阀驱动电路电压过高 
0c026111         P026111 一缸喷油器控制电路电压过低 
0c026212         P026212 一缸喷油器控制电路电压过高 
0c026411         P026411 二缸喷油器控制电路电压过低 
0c026512         P026512 二缸喷油器控制电路电压过高 
0c026711         P026711 三缸喷油器控制电路电压过低 
0c026812         P026812 三缸喷油器控制电路电压过高 
0c027011         P027011 四缸喷油器控制电路电压过低 
0c027112         P027112 四缸喷油器控制电路电压过高 
0c030021         P030021 多缸失火发生 
0c030022         P030022 多缸失火发生 
0c030029         P030029 多缸失火发生 
0c030121         P030121 一缸发生失火 
0c030122         P030122 一缸发生失火 
0c030129         P030129 一缸发生失火 
0c030221         P030221 二缸发生失火 
0c030222         P030222 二缸发生失火 
0c030229         P030229 二缸发生失火 
0c030321         P030321 三缸发生失火 
0c030322         P030322 三缸发生失火 
0c030329         P030329 三缸发生失火 
0c030421         P030421 四缸发生失火 
0c030422         P030422 四缸发生失火 
0c030429         P030429 四缸发生失火 
0c032200         P032200 转速传感器故障 
0c032700         P032700 爆震传感器电路故障 
0c034178         P034178 进气凸轮轴相位传感器信号不合理 
0c042000         P042000 三元催化器储氧能力老化 
0c044413         P044413 碳罐控制阀控制电路开路 
0c045816         P045816 碳罐控制阀控制电路电压过低 
0c045917         P045917 碳罐控制阀控制电路电压过高 
0c048013         P048013 冷却风扇继电器控制电路开路（低速） 
0c048113         P048113 冷却风扇继电器控制电路开路（高速） 
0c050129         P050129 车速传感器信号故障 
0c050600         P050600 怠速控制转速低于目标怠速 
0c050700         P050700 怠速控制转速高于目标怠速 
0c056000         P056000 系统蓄电池电压信号不合理 
0c056216         P056216 系统蓄电池电压过低 
0c056317         P056317 系统蓄电池电压过高 
0c05711c         P05711C 刹车灯开关信号电路故障 
0c057129         P057129 两路刹车开关信号不同步故障 
0c060443         P060443 电子控制单元RAM(随机存储器)故障 
0c060543         P060543 电子控制单元ROM(只读存储器)故障 
0c060600         P060600 第二层安全监控故障（安全断油） 
0c06061c         P06061C 电子节气门安全监控功能故障(第二层节气门体信号监控故障） 
0c060647         P060647 电子节气门安全监控功能故障（监控模块反馈故障） 
0c060648         P060648 电子节气门安全监控功能故障（监控错误响应故障） 
0c060649         P060649 电子节气门安全监控功能故障（监控模块询问故障） 
0c060655         P060655 电子节气门安全监控功能故障（变形码监控故障） 
0c060661         P060661 电子节气门安全监控功能故障(第二层点火角信号监控故障) 
0c060662         P060662 第二层安全监控故障（电子油门踏板） 
0c060663         P060663 电子节气门安全监控功能故障 
0c060664         P060664 电子节气门安全监控功能故障(第二层负荷信号监控故障 ) 
0c060667         P060667 电子节气门安全监控功能故障(ECU错误响应监控故障) 
0c060675         P060675 电子节气门安全监控功能故障（关闭路径测试故障） 
0c060692         P060692 第二层安全监控故障（转速传感器） 
0c060694         P060694 电子节气门安全监控功能故障（第二层扭矩监控故障） 
0c060696         P060696 电子节气门安全监控功能故障(AD(模数)转换器监控故障) 
0c062713         P062713 油泵继电器控制电路开路 
0c062811         P062811 油泵继电器控制电路对地短路或开路 
0c062912         P062912 油泵继电器控制电路对电源短路 
0c064513         P064513 A/C(空调)压缩机继电器控制电路开路 
0c064611         P064611 A/C(空调)压缩机继电器控制电路对地短路 
0c064712         P064712 A/C(空调)压缩机继电器控制电路对电源短路 
0c068816         P068816 主继电器输出电压信号故障 
0c068829         P068829 主继电器输出电压信号不合理 
0c069111         P069111 冷却风扇继电器控制电路对地短路（低速） 
0c069212         P069212 冷却风扇继电器控制电路对电源短路（低速） 
0c069311         P069311 冷却风扇继电器控制电路对地短路（高速） 
0c069412         P069412 冷却风扇继电器控制电路对电源短路（高速） 
0c070400         P070400 离合器踏板开关信号不正确 
0c133600         P133600 电子节气门安全监控扭矩限制作用 
0c154500         P154500 电子节气门位置偏差故障 
0c154521         P154521 电子节气门PID(比例-积分-微分)位置控制故障 
0c154522         P154522 电子节气门PID(比例-积分-微分)位置控制故障 
0c155900         P155900 电子节气门跛行位置自学习故障 
0c155929         P155929 电子节气门机械下止点再次自学习故障 
0c156400         P156400 系统电压不满足电子节气门自学习条件 
0c156500         P156500 电子节气门机械下止点初次自学习故障 
0c156800         P156800 电子节气门弹簧检查故障 
0c157900         P157900 电子节气门自学习条件不满足 
0c161000         P161000 ECM(发动机控制模块)未进行防盗匹配 
0c161100         P161100 PIN码输入错误 
0c161200         P161200 ECM(发动机控制模块)接收错误（收到的回复数据帧不完整） 
0c161300         P161300 防盗器与钥匙认证失败或一直处于忙 
0c161400         P161400 BCM(车身控制系统)与EMS(发动机管理系统)认证失败 
0c208811         P208811 进气VVT(可变气门正时)电路对地短路 
0c208912         P208912 进气VVT(可变气门正时)电路对电源短路 
0c210612         P210612 电子节气门功率驱动级故障（短路） 
0c210613         P210613 电子节气门功率驱动级故障（开路） 
0c210619         P210619 电子节气门功率驱动级故障（过热或过流） 
0c210629         P210629 负荷监控故障 
0c210692         P210692 电子节气门功率驱动级故障（SPI总线或信号） 
0c212216         P212216 电子油门踏板位置传感器1信号电压过低 
0c212317         P212317 电子油门踏板位置传感器1信号电压过高 
0c212716         P212716 电子油门踏板位置传感器2信号电压过低 
0c212817         P212817 电子油门踏板位置传感器2信号电压过高 
0c213800         P213800 电子油门踏板位置传感器信号不合理（怠速附近踏板位移检测） 
0c213829         P213829 电子油门踏板位置传感器信号不合理 
0c217700         P217700 空燃比闭环控制自学习值超上限 
0c217800         P217800 空燃比闭环控制自学习值超下限 
0c218700         P218700 空燃比闭环控制自学习值超上限（低负荷区） 
0c218800         P218800 空燃比闭环控制自学习值超下限（低负荷区） 
0c219500         P219500 上游氧传感器老化－信号持续偏浓 
0c219600         P219600 上游氧传感器老化－信号持续偏稀 
0c222816         P222816 环境压力传感器信号电压过低 
0c222917         P222917 环境压力传感器信号电压过高 
0c226100         P226100 泄流控制阀机械故障 
0c227024         P227024 下游氧传感器老化- 信号持续偏稀 
0c227123         P227123 下游氧传感器老化- 信号持续偏浓 
0cc00100         U000100 CAN通讯相关诊断 
0cc12300         U012300 ECU与TCS(牵引力控制系统)通讯故障 
0cc14000         U014000 与BCM(车身控制系统)通讯丢失或信号异常 
0d401004         C001004 左前进油阀故障 
0d401104         C001104 左前放油阀故障 
0d401404         C001404 右前进油阀故障 
0d401504         C001504 右前放油阀故障 
0d401804         C001804 左后进油阀故障 
0d401904         C001904 左后放油阀故障 
0d401c04         C001C04 右后进油阀故障 
0d401d04         C001D04 右后放油阀故障 
0d402004         C002004 电机故障 
0d402104         C002104 电机继电器故障 
0d403108         C003108 左前轮速传感器信号不稳定 
0d403200         C003200 左前轮速传感器开路或短路 
0d403408         C003408 右前轮速传感器信号不稳定 
0d403500         C003500 右前轮速传感器开路或短路 
0d403708         C003708 左后轮速传感器信号不稳定 
0d403800         C003800 左后轮速传感器开路或短路 
0d403a08         C003A08 右后轮速传感器信号不稳定 
0d403b00         C003B00 右后轮速传感器开路或短路 
0d407208         C007208 阀故障(过流,对地短路,硬件故障 ) 
0d40a900         C00A900 左前轮速传感器无信号 
0d40aa00         C00AA00 右前轮速传感器无信号 
0d40ab00         C00AB00 左后轮速传感器无信号 
0d40ac00         C00AC00 右后轮速传感器无信号 
0d500004         C100004 ECU 硬件故障 
0d500104         C100104 CAN 硬件故障 
0d509504         C109504 阀继电器故障 
0d509904         C109904 车轮齿数或半径匹配故障 
0d911716         B111716 电源电压低于阈值 
0d911916         B111916 ECU 供电电压低 
0d911917         B111917 ECU 供电电压高 
0dc00104         U000104 CAN 总线关闭 
0e911716         B111716 电压过低 
0e911717         B111717 电压过高 
0e9b0900         B1B0900 启动键输入短路到地 
0e9b0903         B1B0903 左前门把手开关输入短路到地 
0e9b0904         B1B0904 右前门把手开关输入短路到地 
0e9b0905         B1B0905 后备箱开启开关输入短路到地 
0e9b0a01         B1B0A01 ESCL(电子转向管柱锁) 模式是未学习状态 
0e9b0a02         B1B0A02 ESCL(电子转向管柱锁) 门闩状态失效 
0e9b0a04         B1B0A04 ESCL(电子转向管柱锁) 电机桥错误 
0e9b1001         B1B1001 智能钥匙欠压故障 
0e9b2051         B1B2051 PIN码未编程 
0e9b2251         B1B2251 EMS(发动机管理系统) 钥匙未编程 
0e9b2451         B1B2451 写EEPROM(电子可擦除只读存储器)失败 
0e9b3a13         B1B3A13 IMMO(防盗控制器)天线开路 
0e9b3a96         B1B3A96 IMMO(防盗控制器)内部故障 
0e9b4612         B1B4612 ACC继电器对电源短路 
0e9b4614         B1B4614 ACC继电器对地短路或开路 
0e9b4696         B1B4696 ACC继电器内部故障 
0e9b4712         B1B4712 IGN1继电器对电源短路 
0e9b4714         B1B4714 IGN1继电器对地短路或开路 
0e9b4796         B1B4796 IGN1继电器内部故障 
0e9b4812         B1B4812 IGN2继电器对电源短路 
0e9b4814         B1B4814 IGN2继电器对地短路或开路 
0e9b4896         B1B4896 IGN2继电器内部故障 
0e9b4912         B1B4912 启动继电器对电源短路 
0e9b4914         B1B4914 启动继电器对地短路或开路 
0e9b4996         B1B4996 启动继电器内部故障 
0e9b5061         B1B5061 智能钥匙认证失败 
0e9b5561         B1B5561 PEPS(无钥匙控制系统)-EMS(发动机管理系统)认证失败 
0e9b8088         B1B8088 与 ESC(电子稳定控制系统) 失去通信 
0ec07300         U007300 CAN总线关闭 
0ec10000         U010000 与EMS(发动机管理系统) 失去通信 
0ec10100         U010100 与TCU(自动变速箱控制器) 失去通信 
0ec14100         U014100 与BCM(车身控制系统)/FBCM(前车身控制系统)失去通信 
0ec15500         U015500 与IPC(组合仪表控制系统)失去通信 
0ec21200         U021200 与ESCL(电子转向管柱锁)失去通信 
0ed00587         U100587 网络管理跛行回家 
0ed20300         U120300 LIN 网络上无通信 
0f400104         C000104 阀门故障,USV1(转换阀1)(仅ESP(电控稳定系统)) 
0f400204         C000204 阀门故障,USV2(转换阀2)(仅ESP(电控稳定系统)) 
0f400304         C000304 阀门故障,HSV1(高压电磁阀1)(仅ESP(电控稳定系统)) 
0f400404         C000404 阀门故障,HSV2(高压电磁阀2)(仅ESP(电控稳定系统)) 
0f401004         C001004 阀门故障,左前入口阀 
0f401104         C001104 阀门故障,左前出口阀 
0f401404         C001404 阀门故障,右前入口阀 
0f401504         C001504 阀门故障,右前出口阀 
0f401804         C001804 阀门故障,左后入口阀 
0f401904         C001904 阀门故障,左后出口阀 
0f401c04         C001C04 阀门故障,右后入口阀 
0f401d04         C001D04 阀门故障,右后出口阀 
0f402004         C002004 回流泵故障 
0f403108         C003108 车轮转速传感器, 左前: (信号故障)超出范围, 丢失, 噪声, 间歇 
0f403200         C003200 车轮转速传感器, 左前: 信号线接地短路/开路;供应线开路 
0f403408         C003408 车轮转速传感器, 右前: (信号故障)超出范围, 丢失, 噪声, 间歇 
0f403500         C003500 车轮转速传感器, 右前: 信号线接地短路/开路;供应线开路 
0f403708         C003708 车轮转速传感器, 左后: (信号故障)超出范围, 丢失, 噪声, 间歇 
0f403800         C003800 车轮转速传感器, 左后: 信号线接地短路/开路;供应线开路 
0f403a08         C003A08 车轮转速传感器, 右后: (信号故障)超出范围, 丢失, 噪声, 间歇 
0f403b00         C003B00 车轮转速传感器, 右后: 信号线接地短路/开路;供应线开路 
0f404008         C004008 BLS(制动灯开关)故障:合理性 
0f404460         C004460 压力传感器故障(信号) 
0f404510         C004510 压力传感器故障(线路) 
0f406102         C006102 横向加速度传感器的外部传感器YRS(偏航率)集群:信号故障(仅ESP(电控稳定系统)) 
0f406108         C006108 横向加速度传感器:信号故障(仅ESP(电控稳定系统)) 
0f406202         C006202 纵向加速度传感器的外部传感器YRS(偏航率)集群:信号故障(仅ESP(电控稳定系统)) 
0f406208         C006208 纵向加速度传感器:信号故障(仅ESP(电控稳定系统)) 
0f406302         C006302 横摆角速度传感器的外部传感器YRS(偏航率)集群:信号故障(仅ESP(电控稳定系统)) 
0f406308         C006308 偏航速率传感器:信号故障(仅ESP(电控稳定系统)) 
0f406b06         C006B06 ABS(防抱死刹车系统)/ESP(电控稳定系统)不可信控制(控制时间过长等) 
0f407208         C007208 通用阀门故障(过热保护,信号无效,硬件故障) 
0f40a000         C00A000 车轮转速传感器, 左前: 供应线接地短路 
0f40a100         C00A100 车轮转速传感器, 左前: 信号线接UBATT(电池)短路 
0f40a200         C00A200 车轮转速传感器, 右前: 供应线接地短路 
0f40a300         C00A300 车轮转速传感器, 右前: 信号线接UBATT(电池)短路 
0f40a400         C00A400 车轮转速传感器, 左后: 供应线接地短路 
0f40a500         C00A500 车轮转速传感器, 左后: 信号线接UBATT(电池)短路 
0f40a600         C00A600 车轮转速传感器, 右后: 供应线接地短路 
0f40a700         C00A700 车轮转速传感器, 右后: 信号线接UBATT(电池)短路 
0f40a800         C00A800 YRS(偏航率)组合传感器未校准或校准失败(仅ESP(电控稳定系统)) 
0f40a900         C00A900 车轮转速传感器, 左前: 一般错误 
0f40aa00         C00AA00 车轮转速传感器, 右前: 一般错误 
0f40ab00         C00AB00 车轮转速传感器, 左后: 一般错误 
0f40ac00         C00AC00 车轮转速传感器, 右后: 一般错误 
0f419604         C019604 YRS(偏航率)传感器集群故障(硬件故障,温度范围,内部故障(仅ESP(电控稳定系统)) 
0f446008         C046008 SAS(转角传感器) 故障 (信号) 
0f500004         C100004 ECU故障(硬件,微控制器错误) 
0f500104         C100104 CAN硬件错误(仅ESP(电控稳定系统)) 
0f501008         C101008 ECU错误(一般的软件问题) 
0f504c04         C104C04 PATA开关故障(ESP(电控稳定系统)开关)(仅ESP(电控稳定系统)) 
0f506600         C106600 SAS(转角传感器)校准误差(仅ESP(电控稳定系统)) 
0f508c08         C108C08 倒档开关信号永久性高/低(仅ESP(电控稳定系统)) 
0f509504         C109504 阀继电器错误 
0f509904         C109904 车轮转速传感器 一般错误 (传感器擦拭, 多个传感器错误) 
0f521208         C121208 变体编码错误 
0f911716         B111716 ECU电源电压:低压 
0f911917         B111917 ECU电源电压:电压高 
0fc00104         U000104 CAN总线关闭错误(仅ESP(电控稳定系统)) 
0fc00500         U000500 CAN总线过压(仅ESP(电控稳定系统)) 
0fc00700         U000700 CAN总线欠压(仅ESP(电控稳定系统)) 
0fc10008         U010008 CAN数据损坏/信号无效EMS(发动机管理系统)(仅ESP(电控稳定系统)) 
0fc10087         U010087 与EMS(发动机管理系统)丢失通讯(仅ESP(电控稳定系统)) 
0fc10108         U010108 变速器控制单元的数据损坏(仅ESP(电控稳定系统)) 
0fc10187         U010187 与变速器控制单元丢失通讯(仅ESP(电控稳定系统)) 
0fc12308         U012308 与偏航率传感器模块丢失通讯(仅ESP(电控稳定系统)) 
0fc12604         U012604 与SAS(转角传感器)丢失通讯(仅ESP(电控稳定系统)) 
0fc12608         U012608 CAN数据损坏SAS(转角传感器) (DLC(数据链路连接器), CRC(循环冗余校验), 实时计数器错误, 等)(仅ESP(电控稳定系统)) 
0fc14004         U014004 与BCM(车身控制系统)丢失通讯 
0fc14008         U014008 CAN数据损坏BCM(车身控制系统)(DLC(数据链路连接器),CRC(循环冗余校验),实时计数器错误) 
0fc51308         U051308 无效的数据接收自横摆率传感器模块(仅ESP(电控稳定系统)) 
